word,frequency
እንዲያወራ,1
እንዲያወጣ,1
እንዲያገለግሉት,1
እንዲያገኘኝ,1
እንዲያፈገፍግ,1
እንዲደሰት,1
እንዲድን,1
እንዲገለጥ,1
እንዲገልጥህ,1
እንዲጠብቀኝ,1
እንዲጠጣ,1
እንዲጠፋ,1
እንዲፈልገን,1
እንዲፈረድባት,1
እንዳለለማድ,1
እንዳለላ,1
እንዳለቀስኩኝ,1
እንዳለብስ,1
እንዳለብኝ,1
እንዳለዉ,1
እንዳለፍኩት,1
እንዳላሰብኩት,1
እንዳላስበው,1
እንዳላስብ,1
እንዳላስተውል,1
እንዳላየስ,1
እንዳላያቻው,1
እንዳልሄድኩኝ,1
እንዳልሆንብህ,1
እንዳልራገም,1
እንዳልሰበር,1
እንዳልስት,1
እንዳልሸከም,1
እንዳልቀል,1
እንዳልቀየር,1
እንዳልቆም,1
እንዳልቆይ,1
እንዳልበቃ,1
እንዳልተርከው,1
እንዳልተደረገለት,1
እንዳልተጨነኩ,1
እንዳልታለል,1
እንዳልታጣ,1
እንዳልነሳ,1
እንዳልኖር,1
እንዳልከተልህ,1
እንዳልከፍለው,1
እንዳልከፍትልህ,1
እንዳልኩህ,1
እንዳልኩት,1
እንዳልወስን,1
እንዳልዋጥ,1
እንዳልዘምር,1
እንዳልደክም,1
እንዳልዳነ,1
እንዳልጠናሁኝ,1
እንዳልጠየቅ,1
እንዳመሌ,1
እንዳመልጥ,1
እንዳማረባት,1
እንዳረአኝ,1
እንዳረጀ,1
እንዳርፍ,1
እንዳሰበልኝ,1
እንዳሰበዉ,1
እንዳሰቡት,1
እንዳሳለፈኝ,1
እንዳሳየኽኝ,1
እንዳስለመደኝ,1
እንዳስታውስ,1
እንዳሸኛቸው,1
እንዳቀዉ,1
እንዳቀድክልኝ,1
እንዳቆምከኝ,1
እንዳበላ,1
እንዳበረ,1
እንዳበቃ,1
እንዳበባ,1
እንዳበዛ,1
እንዳባት,1
እንዳታልፈኝ,1
እንዳታርቀኝ,1
እንዳታየዉ,1
እንዳታጣኝ,1
እንዳታጪ,1
እንዳትሆኑ,1
እንዳትሆንብኝ,1
እንዳትመጣብኝ,1
እንዳትሞት,1
እንዳትረሺ,1
እንዳትሰማ,1
እንዳትቀጣ,1
እንዳትቸገር,1
እንዳትዉ,1
እንዳትዘነጋ,1
እንዳትጠፋ,1
እንዳነስህ,1
እንዳነበብኩት,1
እንዳናመልክህ,1
እንዳንሰማ,1
እንዳንሰምጥ,1
እንዳንቀበለው,1
እንዳንዝል,1
እንዳንደክም,1
እንዳንጎዳ,1
እንዳንጠማ,1
እንዳኖር,1
እንዳከብርበት,1
እንዳወቅከው,1
እንዳው,1
እንዳውጠነጥን,1
እንዳዘዝከው,1
እንዳየህለት,1
እንዳየኝ,1
እንዳያምረኝ,1
እንዳያሰጥመኝ,1
እንዳያስቀረኝ,1
እንዳያቃጥለኝ,1
እንዳያቅተው,1
እንዳያንሰራራ,1
እንዳያጠፋኝ,1
እንዳዬን,1
እንዳይሄድ,1
እንዳይሆነኝ,1
እንዳይሉት,1
እንዳይመለስ,1
እንዳይሞላ,1
እንዳይረክስ,1
እንዳይረዳ,1
እንዳይሰለጥን,1
እንዳይሰርቀው,1
እንዳይሰጠው,1
እንዳይስጥመን,1
እንዳይሸሽ,1
እንዳይቀዳ,1
እንዳይችሉ,1
እንዳይነካዉ,1
እንዳይናድ,1
እንዳይከሰኝ,1
እንዳይከዳኝ,1
እንዳይወራ,1
እንዳይወጣ,1
እንዳይውጠኝ,1
እንዳይይዘኝ,1
እንዳይደል,1
እንዳይገርፈኝ,1
እንዳይገኝ,1
እንዳይጎዳኝ,1
እንዳይጐድል,1
እንዳይጐድልሽ,1
እንዳይጠቅመኝ,1
እንዳይጠብቀኝ,1
እንዳይጠጋኝ,1
እንዳይጸጸት,1
እንዳይፈጀኝ,1
እንዳደረገው,1
እንዳደግኩት,1
እንዳዳለኝ,1
እንዳዳንኩህ,1
እንዳዳንኸኝ,1
እንዳገለገለህ,1
እንዳገለግለው,1
እንዳገለግልህስ,1
እንዳገዝኩህ,1
እንዳጠጣ,1
እንዳጠፉ,1
እንዳፀና,1
እንዴተ,1
እንድሁ,1
እንድለግስ,1
እንድላቸው,1
እንድማር,1
እንድሞት,1
እንድሰማ,1
እንድሰውር,1
እንድሰጥ,1
እንድቀበል,1
እንድቀድምልህ,1
እንድቀጥል,1
እንድተጋ,1
እንድታርፍ,1
እንድታከብርህ,1
እንድታውቂው,1
እንድታድር,1
እንድትለፋ,1
እንድትረካ,1
እንድትቀርቢው,1
እንድትታይ,1
እንድትከብርባቸው,1
እንድትዳስሰኝ,1
እንድትገናኘው,1
እንድትገዛኝ,1
እንድትጠግብ,1
እንድትፈርድባት,1
እንድንለው,1
እንድንል,1
እንድንገፋፋ,1
እንድንጠፋፋ,1
እንድንጮህ,1
እንድኖርበት,1
እንድከተል,1
እንድክዱ,1
እንድውል,1
እንድያ,1
እንድደግፍ,1
እንድጠብቀው,1
እንድጠይቅ,1
እንድጸና,1
እንጀ,1
እንጂማ,1
እንገልጻለን,1
እንጉላላ,1
እንግዲያውስ,1
እንግዶች,1
እንጐራደዳለሁ,1
እንጐዳለን,1
እንጠባጠባለሁ,1
እንጣ,1
እንጨብጥ,1
እንጨነቃለን,1
እንጸዳለን,1
እእላፍ,1
እከልላለሁ,1
እክፍታለሁ,1
እኮነው,1
እወራሳለሁኝ,1
እወነተኛ,1
እወጣው,1
እዉቀትህ,1
እዉነቱ,1
እውርነት,1
እውቁልኝ,1
እውነትነቱን,1
እውንት,1
እውደዋለሁ,1
እዘላላሁ,1
እዘብታለሁ,1
እዘነጋዋለሁ,1
እዘዘኝ,1
እዜማለሁ,1
እዝምራለሁ,1
እዟል,1
እየለወጠ,1
እየለየን,1
እየመሰለን,1
እየመሰልህ,1
እየሞቀ,1
እየሠራ,1
እየረሳ,1
እየሰራልን,1
እየሰበክን,1
እየሱሴማ,1
እየሳቅኩ,1
እየስሱ,1
እየቀረሁ,1
እየቀሰቀሰኝ,1
እየቀየረ,1
እየቀይርክ,1
እየቀደምክ,1
እየቀጣሃቸው,1
እየቆለለ,1
እየቆረጥከኝ,1
እየቆራረጥክ,1
እየበላ,1
እየበላሁ,1
እየበተነልኝ,1
እየተማረረ,1
እየተሟሟቅን,1
እየተረፈ,1
እየተሳሳትኩኝ,1
እየተሳበ,1
እየተስማማ,1
እየተቀበሩ,1
እየተብረከረኩ,1
እየተናጠቀ,1
እየተንገላታህ,1
እየተከተለኝ,1
እየተከተሉ,1
እየተከታተለ,1
እየተዘለፈ,1
እየተዘጋ,1
እየተደነቀ,1
እየታወሳቸው,1
እየታጀበ,1
እየታገሰ,1
እየታጠቀ,1
እየነዱ,1
እየናፈቀች,1
እየን,1
እየኖርኩልህ,1
እየኝ,1
እየከነፈ,1
እየወደድከኝ,1
እየዘበቱብህ,1
እየየ,1
እየያዝክ,1
እየደመቀ,1
እየደገመ,1
እየደጋተምኩኝ,1
እየዳሰሰ,1
እየጀመረ,1
እየገረመኝ,1
እየገሰገሰ,1
እየገባሁ,1
እየገነነ,1
እየገፈተሩኝ,1
እየጋለበ,1
እየጐረፈ,1
እየጠሩ,1
እየጠራሁኣቸው,1
እየጠራችሁ,1
እየጠበቀ,1
እየጣልኩኝ,1
እየጣርን,1
እየጣስኩ,1
እየጥራሁ,1
እየፈለኩኝ,1
እየፈራሁኝ,1
እየፈጸምኩኝ,1
እያለኸኝ,1
እያሉኝ,1
እያላት,1
እያልነው,1
እያመሰገነ,1
እያመሰገንኩ,1
እያማለደልን,1
እያማራቸው,1
እያሞጋገስኩኝ,1
እያረፈ,1
እያራሰው,1
እያሳፈረልኝ,1
እያሳፈረክ,1
እያስመለጠ,1
እያስረገጥ,1
እያስቆርጠርኩኝ,1
እያስቆጠረኝ,1
እያስደሰተኝ,1
እያሸነፈ,1
እያሾፉብህ,1
እያቃተው,1
እያቃጠለን,1
እያበዛላችሁ,1
እያነቀ,1
እያወካከቡ,1
እያወዳደሱ,1
እያወጣ,1
እያዋረደ,1
እያዘነበ,1
እያዜምኩኝ,1
እያየነው,1
እያደረከው,1
እያደረኩ,1
እያደገፈ,1
እያገለገልኩት,1
እያገዘኝ,1
እያጠረኝ,1
እያጠበቅን,1
እያጠገብካት,1
እያፈለቅህ,1
እያፈሩ,1
እያፈሰስን,1
እያፌዙ,1
እይ,1
እይለውጥህም,1
እይቶ,1
እይጥልም,1
እይፈራም,1
እደርሳሁ,1
እደክማለሁ,1
እደግመዋለሁ,1
እደፋና,1
እድርገው,1
እጀጉን,1
እጀግ,1
እጂግ,1
እጃንን,1
እጅህና,1
እጅዋን,1
እገልጸዋለው,1
እገራለሁ,1
እገሰግሳለው,1
እገስጻለሁ,1
እገባለው,1
እገትራለሁ,1
እገኛለሁ,1
እገዛህ,1
እገዛለሁኝ,1
እገዛላሁ,1
እግ,1
እግሯን,1
እግኝተናል,1
እግዚአብሄርነቱን,1
እግዚአብዜር,1
እግዚእብሄር,1
እግዚዓብሄር,1
እጓጓለሁ,1
እጠማሃለው,1
እጠቀመዋለው,1
እጠብቀዋለው,1
እጠይቀዋለሁ,1
እጠፋለሁና,1
እጣንና,1
እጥላልሁ,1
እጭምራለሁ,1
እጮሀለሁ,1
እጮሀለሁኝ,1
እፅናናለው,1
እፈራለሁና,1
እፎክራለሁ,1
እፎያታ,1
እፎይታችን,1
ኦሆች,1
ኦሌቲን,1
ኦርፋ,1
ኦኦኦኦኦኦ,1
ኧረዳቴ,1
ከሀሰት,1
ከሆነማ,1
ከሆኔ,1
ከለመንኩህ,1
ከላዮ,1
ከሌለኸው,1
ከልካይስ,1
ከመሞቅ,1
ከመሰራቴ,1
ከመሻሸ,1
ከመታረድ,1
ከመታውቅ,1
ከመኳንችች,1
ከመግዛት,1
ከሙላትህ,1
ከሚወዱህ,1
ከሚዋጋ,1
ከሚውጠው,1
ከሚያሰጥም,1
ከሚያሳቅቋት,1
ከሚያሳድዷት,1
ከሚያየው,1
ከሚያዩህ,1
ከሚያገኘው,1
ከሚያጠፋ,1
ከሚገትሩ,1
ከሚጐዳኝ,1
ከሚጥለኝ,1
ከሚፈልግ,1
ከማህደር,1
ከማቅለጥ,1
ከማታገኝበት,1
ከማንቀላፋቱ,1
ከማውጣቱ,1
ከማይተርፍበት,1
ከማይደርቀው,1
ከማይገምተው,1
ከማጡ,1
ከምረግጠው,1
ከምትመስል,1
ከምትፈራ,1
ከምችለው,1
ከምናስበው,1
ከምንደሬ,1
ከምዝምዝ,1
ከሞላበት,1
ከሞቱት,1
ከረግርግ,1
ከርሜ,1
ከርስታቸው,1
ከርስቷ,1
ከርቤም,1
ከርያ,1
ከሰለሞን,1
ከሰልፈኞችም,1
ከሰማሁትና,1
ከሰማነው,1
ከሰራዉ,1
ከሰርኩኝ,1
ከሰቆቃዬ,1
ከሰገባቸው,1
ከሰፈሩ,1
ከሳሹ,1
ከሳሾቹን,1
ከስትንፋሴ,1
ከስውም,1
ከሶ,1
ከሹማምንቶች,1
ከቀለላ,1
ከቁስለቴ,1
ከቅዱሣን,1
ከቅዱሳን,1
ከቆምክልኝ,1
ከበረታው,1
ከበርኩ,1
ከበርኩኝ,1
ከበትራችን,1
ከበነዋል,1
ከበውኝ,1
ከባበዱንም,1
ከብረህበት,1
ከብርሃናት,1
ከብርቅም,1
ከብርቱዎቹ,1
ከብሮበታል,1
ከብቸኝነቱ,1
ከብፅህት,1
ከቦኛልና,1
ከቦዘን,1
ከቧል,1
ከተማዬ,1
ከተሰኸኘህበት,1
ከተሰጠ,1
ከተቀበልኸኝ,1
ከተቀየረማ,1
ከተባልኩማ,1
ከተቱት,1
ከተናገርህ,1
ከተወለድኩበት,1
ከተወጋው,1
ከተዋረዱ,1
ከተውቁት,1
ከተደረገው,1
ከተገደበ,1
ከተግጻጽህ,1
ከተጣበቀ,1
ከታሰርኩት,1
ከት,1
ከትልቅነቱ,1
ከትንሳኤው,1
ከኃጢአት,1
ከኋልህ,1
ከነማንነቷ,1
ከነበሩበት,1
ከነበርኩባቸው,1
ከነነፍሳቸው,1
ከነአብርሀም,1
ከነአካቴው,1
ከነኣን,1
ከነዳዊት,1
ከነድካሜ,1
ከነጭራሹ,1
ከናዝሬት,1
ከናፍርቶቼ,1
ከኔነት,1
ከንፈሮችህ,1
ከአማራጮች,1
ከአምራል,1
ከአረክላቸው,1
ከአራቱም,1
ከአሳዳጆች,1
ከአባቶችም,1
ከአዘነለት,1
ከአያቱ,1
ከአገልግሎቴ,1
ከአጥንቱ,1
ከአፋፉ,1
ከኡር,1
ከእምሮ,1
ከእሥር,1
ከእስራቱ,1
ከእስራት,1
ከእንግድህ,1
ከእውነተኝው,1
ከእጇ,1
ከእግዚአብህዔር,1
ከእፉኝት,1
ከከበርክ,1
ከከበቧት,1
ከክፋታቻው,1
ከወህኒ,1
ከወንበዴዎች,1
ከወይኒ,1
ከወደቅሽበት,1
ከወደድን,1
ከወዴትስ,1
ከወገን,1
ከወገኖቹ,1
ከወጣ,1
ከወጽመድ,1
ከውድቅቱ,1
ከዓመጻም,1
ከዔሳው,1
ከዕለታት,1
ከዘመርነው,1
ከዘመዱ,1
ከዘመድ,1
ከዛኛው,1
ከደመርከኝ,1
ከደመናት,1
ከደናግልህ,1
ከደዌም,1
ከደጃፏ,1
ከዳው,1
ከጀመርክ,1
ከጀማመሩ,1
ከጅግር,1
ከጆችህ,1
ከገላዬ,1
ከገቺዎች,1
ከገነነበት,1
ከገዳይዉ,1
ከገጠማችሁ,1
ከጉያዬ,1
ከጎልያድ,1
ከጎደለው,1
ከጠላቶቸ,1
ከጠጣ,1
ከጠፉት,1
ከጣዖታት,1
ከጥሳው,1
ከጨልምብህ,1
ከጨቋኙ,1
ከጫንቃህ,1
ከፀበዖት,1
ከፈለግን,1
ከፈለግክ,1
ከፈልከውና,1
ከፈሩቱ,1
ከፈቀድህ,1
ከፈተላቸው,1
ከፊተኛው,1
ከፋት,1
ከፋንድያ,1
ከፍለህልናል,1
ከፍልስጥኤም,1
ከፍታና,1
ከፍያለሁ,1
ኩሉ,1
ኩርማን,1
ኩኔኔ,1
ኪሳቸው,1
ኪሴ,1
ኪዳነ,1
ካለሁ,1
ካለብን,1
ካለፍኩበት,1
ካላለፍኩኝ,1
ካላሰበ,1
ካላስቆመ,1
ካላስገባሁ,1
ካላዋረደኝ,1
ካላዩት,1
ካላደኩኝ,1
ካልሆኑት,1
ካልሆንኩት,1
ካልመረመርን,1
ካልበጀው,1
ካልተጠበቀ,1
ካልታየ,1
ካልነካው,1
ካልከን,1
ካልኩ,1
ካልኩበት,1
ካልካደ,1
ካልዋጀን,1
ካልያዝኩት,1
ካልደረስንላት,1
ካልደረስክልኝ,1
ካልዳሰሰ,1
ካልገበረ,1
ካልፈሰሰ,1
ካመለጡ,1
ካመለጥኩ,1
ካመንኩኝ,1
ካመንክ,1
ካመጣህ,1
ካማረልኝ,1
ካምላኩ,1
ካረከኝ,1
ካረከው,1
ካረካኸኝ,1
ካራገፍከው,1
ካሰብከው,1
ካሰኘኝ,1
ካሳለፍከኝ,1
ካሳውን,1
ካሳየን,1
ካሴት,1
ካስቀረው,1
ካሻህ,1
ካበላን,1
ካባቴ,1
ካባት,1
ካባዬ,1
ካንበሳው,1
ካንዱ,1
ካንዳቸውም,1
ካአገር,1
ካእላፋት,1
ካከበረን,1
ካወራ,1
ካወቀ,1
ካወኩህ,1
ካወጣን,1
ካዘነበ,1
ካዘዝከኝ,1
ካየህልኝና,1
ካይኔ,1
ካይኖቼ,1
ካደረከኝ,1
ካደረከው,1
ካደረገዉ,1
ካደገበት,1
ካገኘሁኝ,1
ካጠገበ,1
ካጸደቀው,1
ካፉ,1
ኬሲያይ,1
ክማመስገን,1
ክማንም,1
ክምችት,1
ክምናውቀውም,1
ክርህን,1
ክርስቲያናት,1
ክርስትናዉን,1
ክርቲያኖች,1
ክርትት,1
ክሰው,1
ክሳችንን,1
ክስህን,1
ክሽን,1
ክብረህ,1
ክብረልኝ,1
ክብርስ,1
ክብዶብኝ,1
ክተደረገልኝ,1
ክንፎቹዋ,1
ክእኔ,1
ክእንግዲህ,1
ክዋክብት,1
ክዋክብትና,1
ክዚህም,1
ክዳኑ,1
ክጃለሁ,1
ክጄሃለሁ,1
ክግርማ,1
ክግዞት,1
ክፈል,1
ክፈትና,1
ክፉንማ,1
ክፉዉን,1
ክፋቴን,1
ኮሌጅ,1
ኮረብቶችንም,1
ኮበለለ,1
ኮበለልኩ,1
ኮብልዬ,1
ኮተቷን,1
ኾምጣጤኮ,1
ወሀ,1
ወለታህ,1
ወለዓለመ,1
ወለደኝ,1
ወላጆቼን,1
ወልቋል,1
ወልዶኛል,1
ወረረው,1
ወረሰኝና,1
ወረተኛ,1
ወረወርኩትና,1
ወረደላት,1
ወራስህ,1
ወራስሾች,1
ወርቁም,1
ወርቃማ,1
ወርቄን,1
ወርቅማ,1
ወርደው,1
ወርጀ,1
ወሰደችኝ,1
ወሰደን,1
ወሰደከው,1
ወሰድኩት,1
ወስዶታል,1
ወስዷል,1
ወስጄ,1
ወቅሷቸው,1
ወቅትና,1
ወበት,1
ወቶ,1
ወቷል,1
ወነጨፍኩኝ,1
ወንድማማቾች,1
ወንጅለው,1
ወዝብ,1
ወደሃላ,1
ወደሃሳቤ,1
ወደለው,1
ወደላይኛው,1
ወደምድር,1
ወደሞት,1
ወደሳት,1
ወደስር,1
ወደቀብኝ,1
ወደኀኛል,1
ወደኀዋል,1
ወደናል,1
ወደአባቱ,1
ወደአደባባይ,1
ወደኢየሱስ,1
ወደእኛ,1
ወደኽኝ,1
ወደዚች,1
ወደደንው,1
ወደደኝና,1
ወደዳሩ,1
ወደድነው,1
ወደድከን,1
ወደድኩሽ,1
ወደድዱህ,1
ወደጂው,1
ወዲስ,1
ወዳላሁበት,1
ወዳሳየኝ,1
ወዳሳየኸኝ,1
ወዳባቱ,1
ወዳችንን,1
ወዳእላዕፋት,1
ወዳዘዘለት,1
ወዳድነትህ,1
ወዳጅነህ,1
ወዳጅነቱ,1
ወዴያ,1
ወድቀሃል,1
ወድቄያለሁኝ,1
ወድኸኝ,1
ወዶሃልና,1
ወጅቡን,1
ወገቧን,1
ወግረዉ,1
ወግተሃል,1
ወግተው,1
ወጥ,1
ወጥመዶችን,1
ወጥተዋል,1
ወጥቶአል,1
ወጥቸ,1
ወጥቻለሁና,1
ወጥቻለው,1
ወጭቱን,1
ወፊቱን,1
ወፎቹ,1
ዉልደት,1
ዉረስ,1
ዉረድ,1
ዉስጥ,1
ዉዳሴ,1
ዉጣና,1
ዉጦኝ,1
ዋልክላት,1
ዋናዪ,1
ዋዕታችንን,1
ዋጅ,1
ዋጅተህ,1
ዋጅቶኛል,1
ዋጪን,1
ውሃና,1
ውህኒ,1
ውልዶች,1
ውረሰው,1
ውረዳ,1
ውርስ,1
ውርጭላው,1
ውሰጂ,1
ውስኪ,1
ውስጠ,1
ውስጤማ,1
ውስጧ,1
ውሸቴን,1
ውሸቷን,1
ውደቂለት,1
ውደዳት,1
ውዲያስ,1
ውዳሴህም,1
ውዳቂነት,1
ውድዋን,1
ውድድሩ,1
ውዷ,1
ውጥረቱ,1
ውጥኑ,1
ውጦት,1
ውጧት,1
ውጪያዊ,1
ዎልቃ,1
ዓለመለኝ,1
ዓለማችን,1
ዓለምንና,1
ዓለቃ,1
ዓላማህን,1
ዓመሉ,1
ዓመታቶችህ,1
ዓመታቶችን,1
ዓመጸ,1
ዓመጸኛ,1
ዓመጸኛውን,1
ዓማታትህ,1
ዓረፍተ,1
ዓይነካህም,1
ዓይነጋም,1
ዓይንቅም,1
ዓይኖረውም,1
ዕለታ,1
ዕምነቴን,1
ዕሩቅ,1
ዕራስህን,1
ዕርካታና,1
ዕርዳታው,1
ዕቃችን,1
ዕንቅፋትን,1
ዕንቆቅልሹ,1
ዕውቀቷ,1
ዕውን,1
ዕዳየን,1
ዕድላቸው,1
ዖሜጋ,1
ዘለህ,1
ዘለቄታ,1
ዘለኩ,1
ዘላለው,1
ዘልቆስ,1
ዘመዓት,1
ዘመዶቼን,1
ዘማሬ,1
ዘምሬአለሁ,1
ዘምሬይለሁና,1
ዘምርሃለው,1
ዘምርልሃለው,1
ዘምሯል,1
ዘምኖ,1
ዘረያዕቆብ,1
ዘረጋለሁ,1
ዘራሁኝ,1
ዘርሬ,1
ዘርገተህ,1
ዘርግተሃል,1
ዘርግቶበት,1
ዘስጋ,1
ዘበጠ,1
ዘብ,1
ዘነበባት,1
ዘንዱ,1
ዘንድሮስ,1
ዘንጉ,1
ዘንግቷል,1
ዘንጣለች,1
ዘይታችንን,1
ዘይጄ,1
ዘጋጋብን,1
ዘጋግቶበት,1
ዘግተን,1
ዘግቶት,1
ዘግይቼ,1
ዙሪት,1
ዙሪያሽም,1
ዙሪዬን,1
ዙሬያን,1
ዙፋኔ,1
ዙፍኑን,1
ዛሬየን,1
ዛሬዬን,1
ዜጋዬ,1
ዜጐች,1
ዝለቁት,1
ዝለናል,1
ዝልቅ,1
ዝማሬንማ,1
ዝማሬውስ,1
ዝማሬየም,1
ዝርዝር,1
ዝቅዝቅ,1
ዝብርቅርቅ,1
ዝናብና,1
ዝናዋ,1
ዝንብ,1
ዝንተላዉ,1
ዝክሩን,1
ዝክዝክ,1
ዝጉን,1
ዝግትግት,1
ዝፋንህ,1
ዞረናል,1
ዞሪ,1
ዞራለሁ,1
ዞሬያለሁኝ,1
ዞርበሉ,1
ዥንጉርጉር,1
የሀዘኑ,1
የሀያሉ,1
የሁላችን,1
የሃያላኑ,1
የሃጢያት,1
የሃጥያት,1
የሄደልን,1
የህሊናን,1
የህዝቡ,1
የህየወቴ,1
የህይይወት,1
የሆነላቹህ,1
የሆነችበት,1
የሆነዉ,1
የሆንኩበት,1
የሆንኩቱ,1
የለህበት,1
የለመዱ,1
የለበጣ,1
የለንምና,1
የለካኸው,1
የለየኸው,1
የለፋህብኝ,1
የላቁ,1
የላቅ,1
የላከህ,1
የላይ,1
የላደረከኝንም,1
የሌለባት,1
የሌለብኝን,1
የሌለነ,1
የሌዉ,1
የመምጫህን,1
የመረረህ,1
የመረረሽ,1
የመረቃት,1
የመረተኝ,1
የመረጣት,1
የመረጥከኝ,1
የመረጥከውን,1
የመረጥኩሽ,1
የመቀበርያዬን,1
የመቆምህን,1
የመቻሌ,1
የመኑት,1
የመናኝ,1
የመንግሥት,1
የመወደዴ,1
የመዘንከው,1
የመዝናኛ,1
የመዝጋት,1
የመደማችሁ,1
